timestamp,service_id,current_pod_count,request_rate_rps,latency_p95_ms,latency_p99_ms,error_rate_percent,queue_length,pod_cpu_usage_percent_avg,pod_cpu_usage_percent_p95,pod_memory_usage_mb_avg,pod_memory_usage_mb_p95,hour_sin,hour_cos,day_sin,day_cos,mesh_inbound_rps,mesh_inbound_latency_p95,mesh_inbound_error_rate,degree_centrality,eigenvector_centrality,betweenness_centrality,closeness_centrality
2025-11-01 02:05:00,Order,2,56.53,51.78,64.12,0.0344,0.0,22.82,27.15,555.3,615.5,0.5,0.866,-0.9749,-0.2225,57.07,50.43,0.0311,0.8352,0.8701,0.609,0.7101
2025-11-01 02:06:00,Order,2,54.54,50.83,66.55,0.0343,0.0,27.14,30.1,557.7,596.7,0.5,0.866,-0.9749,-0.2225,55.78,47.81,0.037,0.8561,0.8699,0.6524,0.7146
2025-11-01 02:07:00,Order,2,51.27,50.41,69.58,0.0345,0.0,25.07,28.22,553.5,607.7,0.5,0.866,-0.9749,-0.2225,52.23,46.8,0.0375,0.8537,0.8793,0.6496,0.7263
2025-11-01 02:08:00,Order,2,48.44,49.8,65.05,0.0361,0.0,23.99,28.51,523.0,569.0,0.5,0.866,-0.9749,-0.2225,49.17,46.99,0.0345,0.8363,0.8495,0.6586,0.7167
2025-11-01 02:09:00,Order,2,46.55,49.92,68.11,0.04,0.0,24.48,27.16,592.5,644.4,0.5,0.866,-0.9749,-0.2225,47.22,48.82,0.0434,0.8527,0.8934,0.6492,0.7354
2025-11-01 02:10:00,Order,2,46.56,50.52,68.54,0.0426,0.0,26.13,31.66,524.4,555.1,0.5,0.866,-0.9749,-0.2225,46.72,47.35,0.0422,0.8576,0.8944,0.657,0.7449
2025-11-01 02:11:00,Order,2,48.56,51.16,67.48,0.0401,0.0,25.64,31.51,550.0,599.9,0.5,0.866,-0.9749,-0.2225,49.17,49.22,0.0394,0.8364,0.8916,0.6379,0.7031
2025-11-01 02:12:00,Order,2,51.32,51.67,63.29,0.0363,0.0,23.86,28.19,570.5,621.8,0.5,0.866,-0.9749,-0.2225,50.68,48.38,0.0361,0.8451,0.8715,0.6887,0.7428
2025-11-01 02:13:00,Order,2,54.4,52.86,65.86,0.0347,0.0,25.18,30.56,521.7,565.7,0.5,0.866,-0.9749,-0.2225,53.68,49.74,0.0365,0.8321,0.8999,0.6289,0.7312
2025-11-01 02:14:00,Order,2,57.69,56.07,69.28,0.0346,0.0,24.77,27.72,546.6,611.5,0.5,0.866,-0.9749,-0.2225,56.88,54.61,0.0371,0.8202,0.8834,0.6505,0.7293
2025-11-01 02:15:00,Order,2,60.01,60.21,78.91,0.0347,0.0,28.32,35.25,557.5,616.9,0.5,0.866,-0.9749,-0.2225,59.98,56.85,0.0381,0.8562,0.8722,0.6443,0.7449
2025-11-01 02:16:00,Order,2,60.53,61.53,75.19,0.0348,0.0,29.3,34.97,570.0,635.8,0.5,0.866,-0.9749,-0.2225,59.51,57.78,0.0314,0.8657,0.867,0.6275,0.7071
2025-11-01 02:17:00,Order,2,59.52,60.28,72.8,0.0347,0.0,26.84,32.52,541.4,581.5,0.5,0.866,-0.9749,-0.2225,59.34,58.51,0.0325,0.847,0.903,0.6511,0.7074
2025-11-01 02:18:00,Order,2,57.29,61.27,83.39,0.0346,0.0,25.87,32.32,523.9,581.6,0.5,0.866,-0.9749,-0.2225,56.68,56.52,0.0319,0.8427,0.8888,0.6605,0.7234
2025-11-01 02:19:00,Order,2,54.75,62.13,84.36,0.0344,0.0,23.29,27.24,563.5,622.9,0.5,0.866,-0.9749,-0.2225,55.23,59.55,0.0377,0.8305,0.8872,0.6525,0.7693
2025-11-01 02:20:00,Order,2,53.33,59.65,77.27,0.0343,0.0,24.43,29.7,550.3,605.6,0.5,0.866,-0.9749,-0.2225,53.83,57.64,0.0326,0.8565,0.865,0.6458,0.7747
2025-11-01 02:21:00,Order,2,53.17,55.76,72.1,0.0343,0.0,26.0,30.08,518.5,549.0,0.5,0.866,-0.9749,-0.2225,54.17,52.17,0.0373,0.8112,0.8956,0.6339,0.7327
2025-11-01 02:22:00,Order,2,53.63,54.51,70.05,0.0343,0.0,22.37,25.16,516.5,564.2,0.5,0.866,-0.9749,-0.2225,54.21,50.5,0.0365,0.8326,0.8693,0.6701,0.7319
2025-11-01 02:23:00,Order,2,54.7,55.61,77.81,0.0344,0.0,18.86,23.17,523.0,573.7,0.5,0.866,-0.9749,-0.2225,54.16,53.99,0.0362,0.8067,0.8759,0.6364,0.714
2025-11-01 02:24:00,Order,2,56.1,55.3,75.31,0.0345,0.0,22.36,26.24,578.7,625.2,0.5,0.866,-0.9749,-0.2225,56.94,51.99,0.0339,0.8301,0.8853,0.6515,0.7027
2025-11-01 02:25:00,Order,2,56.63,54.79,66.49,0.0345,0.0,24.83,29.53,575.5,643.9,0.5,0.866,-0.9749,-0.2225,55.12,50.55,0.0352,0.8433,0.895,0.6493,0.7467
2025-11-01 02:26:00,Order,2,56.57,54.28,75.84,0.0346,0.0,23.73,29.57,606.2,649.8,0.5,0.866,-0.9749,-0.2225,56.86,52.86,0.036,0.8103,0.899,0.6469,0.7115
2025-11-01 02:27:00,Order,2,57.63,53.15,68.51,0.0346,0.0,27.77,33.43,554.1,605.2,0.5,0.866,-0.9749,-0.2225,59.0,49.86,0.0351,0.8444,0.8774,0.663,0.6954
2025-11-01 02:28:00,Order,2,58.53,53.31,69.04,0.0346,0.0,23.85,27.54,541.7,592.6,0.5,0.866,-0.9749,-0.2225,57.94,51.72,0.035,0.8218,0.8842,0.6386,0.7425
2025-11-01 02:29:00,Order,2,56.44,54.06,72.29,0.0344,0.0,24.54,29.53,578.6,617.1,0.5,0.866,-0.9749,-0.2225,55.43,52.19,0.0343,0.798,0.8586,0.6524,0.699
2025-11-01 02:30:00,Order,2,52.3,54.54,71.84,0.0342,0.0,26.65,30.55,551.2,591.1,0.5,0.866,-0.9749,-0.2225,51.67,51.91,0.0319,0.8248,0.869,0.635,0.7398
2025-11-01 02:31:00,Order,2,49.14,55.87,77.84,0.034,0.0,23.1,26.41,588.3,625.0,0.5,0.866,-0.9749,-0.2225,49.2,53.67,0.0362,0.8467,0.8887,0.6681,0.7055
2025-11-01 02:32:00,Order,2,48.08,56.38,78.51,0.034,0.0,21.93,26.16,539.1,588.7,0.5,0.866,-0.9749,-0.2225,47.72,53.69,0.0324,0.8762,0.8863,0.6211,0.7134
2025-11-01 02:33:00,Order,2,48.97,56.06,68.85,0.034,0.0,20.36,23.63,547.2,602.7,0.5,0.866,-0.9749,-0.2225,49.72,52.09,0.0339,0.8846,0.878,0.6391,0.7242
2025-11-01 02:34:00,Order,2,51.44,55.5,73.37,0.0341,0.0,21.71,25.26,537.1,598.2,0.5,0.866,-0.9749,-0.2225,51.62,51.23,0.0314,0.8358,0.8813,0.6185,0.7143
2025-11-01 02:35:00,Order,2,54.2,55.01,77.0,0.0343,0.0,27.95,33.81,592.7,634.2,0.5,0.866,-0.9749,-0.2225,53.07,53.17,0.0315,0.8259,0.8912,0.6667,0.7305
2025-11-01 02:36:00,Order,2,55.92,54.81,71.03,0.0344,0.0,23.41,26.67,559.4,595.0,0.5,0.866,-0.9749,-0.2225,56.56,52.42,0.0376,0.8269,0.8687,0.598,0.7214
2025-11-01 02:37:00,Order,2,56.82,55.18,76.38,0.0345,0.0,24.18,26.97,513.3,572.2,0.5,0.866,-0.9749,-0.2225,58.28,52.44,0.0321,0.8525,0.8838,0.6988,0.724
2025-11-01 02:38:00,Order,2,57.65,60.2,80.21,0.0346,0.0,22.67,26.45,535.0,597.8,0.5,0.866,-0.9749,-0.2225,58.28,58.21,0.0365,0.8249,0.903,0.6383,0.7554
2025-11-01 02:39:00,Order,2,58.25,65.52,90.72,0.0346,0.0,24.08,26.49,571.4,612.7,0.5,0.866,-0.9749,-0.2225,58.48,62.16,0.0328,0.8187,0.8959,0.6669,0.7262
2025-11-01 02:40:00,Order,2,58.5,61.44,86.0,0.0347,0.0,18.46,21.28,534.0,566.3,0.5,0.866,-0.9749,-0.2225,58.58,59.02,0.0321,0.8434,0.8724,0.6165,0.7198
2025-11-01 02:41:00,Order,2,58.7,57.08,77.04,0.0346,0.0,24.77,28.43,515.0,542.3,0.5,0.866,-0.9749,-0.2225,59.35,52.7,0.0313,0.8706,0.8808,0.6599,0.6878
2025-11-01 02:42:00,Order,2,57.99,57.23,70.19,0.0346,0.0,24.18,27.64,525.6,558.6,0.5,0.866,-0.9749,-0.2225,59.38,54.97,0.035,0.8587,0.874,0.6505,0.7247
2025-11-01 02:43:00,Order,2,55.47,56.6,72.29,0.0344,0.0,24.0,29.39,547.8,594.0,0.5,0.866,-0.9749,-0.2225,55.44,55.01,0.0371,0.8636,0.8797,0.6501,0.7119
2025-11-01 02:44:00,Order,2,52.64,54.49,70.32,0.0343,0.0,25.15,30.04,576.6,608.0,0.5,0.866,-0.9749,-0.2225,51.82,50.55,0.0349,0.8759,0.8719,0.6097,0.7354
2025-11-01 02:45:00,Order,2,51.77,54.35,75.21,0.0342,0.0,28.6,35.12,526.3,559.5,0.5,0.866,-0.9749,-0.2225,53.1,50.29,0.0309,0.8355,0.879,0.6571,0.7211
2025-11-01 02:46:00,Order,2,52.64,58.07,79.44,0.0342,0.0,23.97,29.29,602.7,661.5,0.5,0.866,-0.9749,-0.2225,53.59,54.02,0.0335,0.8486,0.8811,0.653,0.6705
2025-11-01 02:47:00,Order,2,53.21,61.32,75.84,0.0342,0.0,20.51,25.39,569.5,637.7,0.5,0.866,-0.9749,-0.2225,51.93,58.11,0.0368,0.8222,0.8844,0.6658,0.7233
2025-11-01 02:48:00,Order,2,52.41,62.69,85.93,0.0341,0.0,22.04,26.43,565.3,626.0,0.5,0.866,-0.9749,-0.2225,52.28,60.7,0.0373,0.8313,0.885,0.6436,0.6866
2025-11-01 02:49:00,Order,2,50.45,63.14,85.38,0.0341,0.0,26.03,28.76,568.6,626.8,0.5,0.866,-0.9749,-0.2225,49.52,59.03,0.0344,0.8516,0.8803,0.6371,0.7199
2025-11-01 02:50:00,Order,2,47.93,58.42,74.63,0.0349,0.0,21.13,25.83,531.8,558.8,0.5,0.866,-0.9749,-0.2225,47.5,56.42,0.033,0.8084,0.8482,0.6464,0.7153
2025-11-01 02:51:00,Order,2,48.24,56.95,69.69,0.0395,0.0,24.6,28.29,565.1,602.7,0.5,0.866,-0.9749,-0.2225,47.97,55.63,0.0403,0.8462,0.8831,0.606,0.6968
2025-11-01 02:52:00,Order,2,57.3,65.68,80.02,0.0498,0.0,23.45,26.68,573.9,603.0,0.5,0.866,-0.9749,-0.2225,58.74,61.88,0.0508,0.8535,0.8764,0.6669,0.748
2025-11-01 02:53:00,Order,2,75.06,82.61,108.55,0.0572,0.0,33.63,37.86,516.0,557.1,0.5,0.866,-0.9749,-0.2225,75.82,78.44,0.0618,0.8384,0.862,0.6552,0.7265
2025-11-01 02:54:00,Order,2,90.19,97.56,125.97,0.0523,0.0,36.07,42.83,556.2,595.9,0.5,0.866,-0.9749,-0.2225,89.66,89.81,0.0541,0.8477,0.8429,0.651,0.6918
2025-11-01 02:55:00,Order,2,91.55,98.22,124.07,0.0431,0.0,33.29,36.73,540.7,568.4,0.5,0.866,-0.9749,-0.2225,89.49,93.92,0.0403,0.8228,0.8907,0.6684,0.7174
2025-11-01 02:56:00,Order,2,82.36,85.24,114.68,0.0381,0.0,33.99,38.18,541.0,590.2,0.5,0.866,-0.9749,-0.2225,81.07,83.5,0.0361,0.8392,0.8879,0.6857,0.7289
2025-11-01 02:57:00,Order,2,73.42,70.92,97.26,0.0363,0.0,34.01,41.29,568.7,604.9,0.5,0.866,-0.9749,-0.2225,73.74,66.19,0.0331,0.8584,0.8987,0.662,0.749
2025-11-01 02:58:00,Order,2,68.17,62.55,82.58,0.0355,0.0,28.66,32.07,590.7,660.1,0.5,0.866,-0.9749,-0.2225,67.64,60.0,0.0352,0.834,0.9096,0.7133,0.7181
2025-11-01 02:59:00,Order,2,63.04,59.02,75.81,0.035,0.0,32.96,39.83,546.6,580.3,0.5,0.866,-0.9749,-0.2225,62.93,56.46,0.0375,0.8275,0.8691,0.6659,0.7282
2025-11-01 03:00:00,Order,2,56.1,59.63,83.35,0.0345,0.0,29.24,36.09,519.6,575.4,0.7071,0.7071,-0.9749,-0.2225,54.85,58.39,0.0355,0.8871,0.8676,0.6339,0.7652
2025-11-01 03:01:00,Order,2,49.24,59.49,71.52,0.0341,0.0,24.56,27.54,552.1,609.9,0.7071,0.7071,-0.9749,-0.2225,50.67,56.19,0.0312,0.8349,0.8958,0.6262,0.7685
2025-11-01 03:02:00,Order,2,45.23,55.68,69.55,0.0338,0.0,23.43,27.19,569.5,600.6,0.7071,0.7071,-0.9749,-0.2225,46.07,53.2,0.032,0.8161,0.8653,0.6353,0.7426
2025-11-01 03:03:00,Order,2,45.15,53.62,69.76,0.0338,0.0,25.04,30.21,550.5,589.0,0.7071,0.7071,-0.9749,-0.2225,45.92,51.89,0.0319,0.814,0.8859,0.6779,0.721
2025-11-01 03:04:00,Order,2,48.06,53.79,66.98,0.0339,0.0,21.49,23.77,564.6,612.1,0.7071,0.7071,-0.9749,-0.2225,47.37,49.85,0.0357,0.8538,0.8969,0.6978,0.721
2025-11-01 03:05:00,Order,2,51.53,54.44,74.73,0.034,0.0,25.45,29.53,550.3,598.8,0.7071,0.7071,-0.9749,-0.2225,53.01,52.27,0.036,0.8592,0.8794,0.6532,0.7536
2025-11-01 03:06:00,Order,2,52.69,57.37,76.54,0.0341,0.0,25.8,29.53,547.8,588.9,0.7071,0.7071,-0.9749,-0.2225,52.7,54.25,0.0309,0.8393,0.8728,0.6609,0.6894
2025-11-01 03:07:00,Order,2,50.68,58.63,79.21,0.034,0.0,21.27,24.97,539.3,576.1,0.7071,0.7071,-0.9749,-0.2225,49.93,57.32,0.0367,0.8398,0.9062,0.6992,0.7156
2025-11-01 03:08:00,Order,2,47.63,53.83,67.15,0.0338,0.0,21.25,23.38,605.5,653.3,0.7071,0.7071,-0.9749,-0.2225,48.68,50.4,0.0336,0.8211,0.8571,0.7037,0.7199
2025-11-01 03:09:00,Order,2,45.72,49.56,64.88,0.0337,0.0,24.84,29.77,524.3,570.8,0.7071,0.7071,-0.9749,-0.2225,45.56,48.11,0.0356,0.8674,0.8559,0.6533,0.7519
2025-11-01 03:10:00,Order,2,44.78,50.93,62.32,0.0336,0.0,19.5,22.31,538.5,578.2,0.7071,0.7071,-0.9749,-0.2225,45.55,47.33,0.0315,0.8655,0.8535,0.6682,0.7361
2025-11-01 03:11:00,Order,2,43.63,56.71,75.06,0.0335,0.0,23.56,29.34,502.6,534.4,0.7071,0.7071,-0.9749,-0.2225,44.1,53.4,0.0333,0.8138,0.8975,0.6466,0.7377
2025-11-01 03:12:00,Order,2,41.99,60.11,77.38,0.0334,0.0,21.6,26.14,544.6,590.5,0.7071,0.7071,-0.9749,-0.2225,41.71,58.31,0.0307,0.8289,0.8639,0.6806,0.7086
2025-11-01 03:13:00,Order,2,40.54,56.79,68.36,0.0333,0.0,21.92,26.81,512.0,548.3,0.7071,0.7071,-0.9749,-0.2225,40.76,52.39,0.032,0.8677,0.8791,0.6486,0.6998
2025-11-01 03:14:00,Order,2,39.78,53.41,66.76,0.0332,0.0,25.28,30.28,524.4,553.1,0.7071,0.7071,-0.9749,-0.2225,39.29,51.72,0.0302,0.8063,0.8763,0.6718,0.7434
2025-11-01 03:15:00,Order,2,39.5,52.61,65.63,0.0332,0.0,22.57,26.77,533.7,565.1,0.7071,0.7071,-0.9749,-0.2225,39.32,48.98,0.0309,0.847,0.8756,0.6738,0.7545
2025-11-01 03:16:00,Order,2,40.0,51.86,68.19,0.0333,0.0,22.53,26.08,534.6,575.1,0.7071,0.7071,-0.9749,-0.2225,40.78,49.08,0.0353,0.814,0.9102,0.6453,0.6982
2025-11-01 03:17:00,Order,2,41.85,52.29,72.38,0.0334,0.0,22.69,26.34,573.2,622.3,0.7071,0.7071,-0.9749,-0.2225,42.91,51.05,0.0309,0.8374,0.879,0.6366,0.7186
2025-11-01 03:18:00,Order,2,44.36,51.49,63.32,0.0335,0.0,24.22,28.81,544.4,591.5,0.7071,0.7071,-0.9749,-0.2225,43.63,48.38,0.0322,0.8693,0.9079,0.6607,0.7036
2025-11-01 03:19:00,Order,2,45.91,50.46,69.89,0.0336,0.0,22.99,28.18,538.1,570.2,0.7071,0.7071,-0.9749,-0.2225,45.27,47.88,0.0308,0.8089,0.8994,0.6001,0.6717
2025-11-01 03:20:00,Order,2,46.01,51.46,70.08,0.0337,0.0,23.4,27.21,521.2,551.0,0.7071,0.7071,-0.9749,-0.2225,44.96,49.19,0.0347,0.8479,0.8484,0.6251,0.7076
2025-11-01 03:21:00,Order,2,46.05,52.96,73.0,0.0337,0.0,26.23,30.13,587.1,623.9,0.7071,0.7071,-0.9749,-0.2225,46.56,51.28,0.033,0.8319,0.8931,0.612,0.7465
2025-11-01 03:22:00,Order,2,47.58,52.17,72.3,0.0338,0.0,21.75,25.16,520.4,575.3,0.7071,0.7071,-0.9749,-0.2225,46.67,49.76,0.0335,0.824,0.8802,0.6183,0.7071
2025-11-01 03:23:00,Order,2,49.42,51.01,64.3,0.0339,0.0,24.97,29.78,572.1,608.4,0.7071,0.7071,-0.9749,-0.2225,50.69,49.69,0.0309,0.8823,0.9055,0.6647,0.7339
2025-11-01 03:24:00,Order,2,48.68,52.07,72.61,0.0338,0.0,19.79,21.91,580.9,628.9,0.7071,0.7071,-0.9749,-0.2225,48.47,51.0,0.0362,0.8708,0.8913,0.6758,0.7468
2025-11-01 03:25:00,Order,2,46.07,56.25,78.05,0.0338,0.0,22.85,26.89,539.6,582.7,0.7071,0.7071,-0.9749,-0.2225,46.59,53.37,0.037,0.8689,0.8721,0.7159,0.7264
2025-11-01 03:26:00,Order,2,45.78,63.3,78.45,0.0338,0.0,22.58,28.1,548.1,576.7,0.7071,0.7071,-0.9749,-0.2225,44.44,60.51,0.0371,0.814,0.8603,0.6295,0.7631
2025-11-01 03:27:00,Order,2,49.09,67.88,94.45,0.034,0.0,21.01,26.23,481.0,511.5,0.7071,0.7071,-0.9749,-0.2225,47.9,65.12,0.0351,0.8775,0.8839,0.6245,0.69
2025-11-01 03:28:00,Order,2,53.34,66.34,80.67,0.0342,0.0,30.16,34.49,506.1,562.8,0.7071,0.7071,-0.9749,-0.2225,54.72,64.27,0.0376,0.84,0.8725,0.6599,0.7154
2025-11-01 03:29:00,Order,2,56.16,59.83,74.65,0.0344,0.0,25.77,31.76,535.4,566.6,0.7071,0.7071,-0.9749,-0.2225,56.35,56.77,0.0343,0.8582,0.8778,0.6905,0.721
2025-11-01 03:30:00,Order,2,57.22,54.35,66.74,0.0345,0.0,26.82,29.75,559.3,611.0,0.7071,0.7071,-0.9749,-0.2225,58.32,52.95,0.0312,0.8463,0.8867,0.6592,0.727
2025-11-01 03:31:00,Order,2,56.77,52.65,63.81,0.0345,0.0,29.05,34.17,567.0,623.5,0.7071,0.7071,-0.9749,-0.2225,56.67,49.73,0.0318,0.8609,0.8699,0.687,0.719
2025-11-01 03:32:00,Order,2,54.97,52.84,71.59,0.0344,0.0,28.22,33.28,525.3,565.6,0.7071,0.7071,-0.9749,-0.2225,53.43,49.11,0.0313,0.8259,0.8598,0.6417,0.6935
2025-11-01 03:33:00,Order,2,52.89,54.44,69.59,0.0343,0.0,24.65,29.71,531.4,559.2,0.7071,0.7071,-0.9749,-0.2225,51.69,50.53,0.0359,0.8823,0.8962,0.6733,0.7367
2025-11-01 03:34:00,Order,2,51.7,56.47,69.28,0.0341,0.0,26.21,30.92,564.1,616.2,0.7071,0.7071,-0.9749,-0.2225,50.27,54.95,0.0373,0.8584,0.8759,0.5996,0.7456
2025-11-01 03:35:00,Order,2,50.63,58.64,72.17,0.034,0.0,28.06,31.63,538.1,568.9,0.7071,0.7071,-0.9749,-0.2225,49.46,54.89,0.0339,0.8698,0.8657,0.6672,0.7229
2025-11-01 03:36:00,Order,2,48.16,61.87,85.99,0.0338,0.0,25.08,30.11,494.3,536.6,0.7071,0.7071,-0.9749,-0.2225,48.28,58.19,0.0359,0.8458,0.866,0.6281,0.7221
2025-11-01 03:37:00,Order,2,44.95,62.41,80.95,0.0337,0.0,19.43,22.4,576.8,615.3,0.7071,0.7071,-0.9749,-0.2225,44.85,60.36,0.0305,0.8615,0.8892,0.6769,0.6959
2025-11-01 03:38:00,Order,2,43.3,59.83,77.67,0.0336,0.0,22.73,27.97,525.6,571.6,0.7071,0.7071,-0.9749,-0.2225,43.66,57.43,0.0304,0.8319,0.9016,0.6606,0.7073
2025-11-01 03:39:00,Order,2,43.73,57.27,79.64,0.0335,0.0,23.84,28.45,571.3,616.1,0.7071,0.7071,-0.9749,-0.2225,43.8,55.12,0.0364,0.8477,0.8694,0.6455,0.7356
2025-11-01 03:40:00,Order,2,44.96,55.28,73.3,0.0336,0.0,19.87,23.55,566.2,623.2,0.7071,0.7071,-0.9749,-0.2225,45.24,51.39,0.0338,0.8142,0.8877,0.6199,0.7188
2025-11-01 03:41:00,Order,2,46.07,53.47,67.88,0.0337,0.0,21.99,26.01,514.0,562.2,0.7071,0.7071,-0.9749,-0.2225,45.45,51.06,0.0337,0.8277,0.8831,0.6428,0.7351
2025-11-01 03:42:00,Order,2,46.51,53.49,66.55,0.0337,0.0,22.08,24.65,540.8,595.9,0.7071,0.7071,-0.9749,-0.2225,46.36,49.56,0.0355,0.8684,0.8766,0.6663,0.6993
2025-11-01 03:43:00,Order,2,45.94,53.67,72.78,0.0336,0.0,19.87,22.39,543.3,574.3,0.7071,0.7071,-0.9749,-0.2225,45.98,50.06,0.0319,0.8453,0.8844,0.6758,0.7239
2025-11-01 03:44:00,Order,2,44.92,54.71,74.78,0.0336,0.0,20.35,23.83,534.7,596.4,0.7071,0.7071,-0.9749,-0.2225,44.9,51.36,0.0337,0.8618,0.8694,0.5893,0.7067
2025-11-01 03:45:00,Order,2,43.18,54.5,73.92,0.0334,0.0,25.42,28.91,552.2,585.9,0.7071,0.7071,-0.9749,-0.2225,43.84,51.53,0.0308,0.8375,0.8626,0.6198,0.7277
2025-11-01 03:46:00,Order,2,40.14,51.78,69.44,0.0333,0.0,22.98,26.73,560.8,626.0,0.7071,0.7071,-0.9749,-0.2225,41.33,49.28,0.0354,0.7971,0.8849,0.6339,0.7328
2025-11-01 03:47:00,Order,2,38.3,51.94,70.61,0.0332,0.0,21.05,23.94,565.3,628.3,0.7071,0.7071,-0.9749,-0.2225,38.82,50.43,0.0345,0.8445,0.8823,0.6743,0.6916
2025-11-01 03:48:00,Order,2,40.6,55.11,70.41,0.0334,0.0,19.95,22.11,500.9,541.5,0.7071,0.7071,-0.9749,-0.2225,40.89,52.6,0.0363,0.8368,0.864,0.6353,0.7201
2025-11-01 03:49:00,Order,2,45.69,55.38,72.29,0.0336,0.0,19.16,22.51,551.1,611.7,0.7071,0.7071,-0.9749,-0.2225,45.37,52.01,0.0335,0.8342,0.8946,0.7412,0.7075
2025-11-01 03:50:00,Order,2,50.05,54.61,68.5,0.0339,0.0,24.03,29.22,548.1,588.3,0.7071,0.7071,-0.9749,-0.2225,50.63,51.13,0.0306,0.8384,0.8674,0.6318,0.7301
2025-11-01 03:51:00,Order,2,51.79,54.77,68.02,0.034,0.0,19.67,22.77,538.5,599.6,0.7071,0.7071,-0.9749,-0.2225,51.52,50.69,0.0353,0.8579,0.8918,0.6236,0.7235
2025-11-01 03:52:00,Order,2,51.29,54.97,76.26,0.034,0.0,22.45,24.75,573.4,615.4,0.7071,0.7071,-0.9749,-0.2225,51.83,53.48,0.0311,0.8709,0.8769,0.6259,0.7187
2025-11-01 03:53:00,Order,2,50.06,56.34,76.36,0.034,0.0,24.88,27.64,500.3,554.1,0.7071,0.7071,-0.9749,-0.2225,49.6,52.77,0.0337,0.8786,0.8914,0.6374,0.6878
2025-11-01 03:54:00,Order,2,48.61,57.18,77.19,0.0339,0.0,23.72,27.51,534.5,584.0,0.7071,0.7071,-0.9749,-0.2225,48.55,54.32,0.0313,0.8601,0.8716,0.6592,0.733
2025-11-01 03:55:00,Order,2,46.6,54.81,71.38,0.0337,0.0,24.12,29.77,550.3,582.5,0.7071,0.7071,-0.9749,-0.2225,47.81,50.72,0.0335,0.8425,0.8793,0.6754,0.7133
2025-11-01 03:56:00,Order,2,44.84,54.27,68.01,0.0336,0.0,23.28,27.58,515.0,553.7,0.7071,0.7071,-0.9749,-0.2225,44.73,51.61,0.0338,0.8644,0.8793,0.6426,0.7207
2025-11-01 03:57:00,Order,2,43.84,54.1,70.82,0.0335,0.0,22.03,25.64,576.4,612.0,0.7071,0.7071,-0.9749,-0.2225,42.68,50.99,0.0341,0.8504,0.9064,0.6349,0.6924
2025-11-01 03:58:00,Order,2,41.88,51.56,63.59,0.0333,0.0,22.65,28.28,555.5,592.5,0.7071,0.7071,-0.9749,-0.2225,40.8,48.94,0.0364,0.8496,0.8838,0.6248,0.7107
2025-11-01 03:59:00,Order,2,38.09,50.67,65.85,0.0331,0.0,18.88,22.01,509.2,542.4,0.7071,0.7071,-0.9749,-0.2225,37.54,49.64,0.0339,0.8582,0.8886,0.6325,0.6981
2025-11-01 04:00:00,Order,2,35.38,52.38,68.62,0.033,0.0,21.31,24.29,542.3,599.6,0.866,0.5,-0.9749,-0.2225,34.77,49.84,0.0353,0.8418,0.8868,0.6276,0.7144
2025-11-01 04:01:00,Order,2,36.78,56.99,71.02,0.033,0.0,20.68,22.96,490.6,536.8,0.866,0.5,-0.9749,-0.2225,37.27,52.9,0.0304,0.8569,0.8971,0.6607,0.7025
2025-11-01 04:02:00,Order,2,40.3,61.86,84.72,0.0331,0.0,21.18,24.5,549.5,613.9,0.866,0.5,-0.9749,-0.2225,39.24,58.96,0.0346,0.8787,0.8901,0.6492,0.7119
2025-11-01 04:03:00,Order,2,41.28,59.88,82.58,0.0331,0.0,24.18,28.42,551.0,595.0,0.866,0.5,-0.9749,-0.2225,41.54,57.79,0.0351,0.8677,0.901,0.6979,0.7188
2025-11-01 04:04:00,Order,2,38.57,54.33,70.3,0.033,0.0,20.9,24.02,562.5,612.3,0.866,0.5,-0.9749,-0.2225,38.16,51.89,0.0302,0.8288,0.8689,0.7036,0.7342
2025-11-01 04:05:00,Order,2,34.83,49.73,62.16,0.0328,0.0,18.15,22.22,586.8,626.6,0.866,0.5,-0.9749,-0.2225,35.8,46.48,0.0338,0.8735,0.8833,0.6626,0.738
2025-11-01 04:06:00,Order,2,32.18,47.28,57.33,0.0326,0.0,19.95,24.27,520.4,556.8,0.866,0.5,-0.9749,-0.2225,32.58,43.64,0.0316,0.8351,0.8808,0.6329,0.7429
2025-11-01 04:07:00,Order,2,30.93,47.95,58.25,0.0326,0.0,19.49,21.72,561.8,609.2,0.866,0.5,-0.9749,-0.2225,30.19,46.71,0.0325,0.8343,0.8736,0.6673,0.6923
2025-11-01 04:08:00,Order,2,31.13,50.37,65.86,0.0326,0.0,19.01,21.06,594.5,630.2,0.866,0.5,-0.9749,-0.2225,31.02,48.2,0.0326,0.8484,0.8848,0.6426,0.738
2025-11-01 04:09:00,Order,2,32.58,53.34,66.47,0.0326,0.0,19.6,23.44,515.9,568.7,0.866,0.5,-0.9749,-0.2225,32.14,51.55,0.0299,0.834,0.8746,0.671,0.7587
2025-11-01 04:10:00,Order,2,34.36,57.27,80.1,0.0327,0.0,19.94,23.07,524.4,573.3,0.866,0.5,-0.9749,-0.2225,33.55,55.88,0.0315,0.8366,0.8916,0.6492,0.6987
2025-11-01 04:11:00,Order,2,35.6,56.7,72.2,0.0328,0.0,18.22,22.71,532.6,567.8,0.866,0.5,-0.9749,-0.2225,36.44,54.44,0.0326,0.8602,0.8903,0.6518,0.7335
